# Sample S5c (81059)
# Tripeldot, gemessen mit QPC links unten
# Transconductance von 14 nach 12; Auf Gate hf3 gelockt mit ca. 0.00066 V bei 33Hz. V_{SD,DC}=-0.0003 V; Ca. 30mK.
# Lock-In: Sensitivity 0.005 V, 0.3s, Normal, Bandpaﬂ Q=50.
# Ithaco: Amplification 1e-09, Supression 10e-10 off, Rise Time 0.3ms.
# G11=-0.385 (Manus1); G15=-0.410 (Manus2); G06=-0.455 (Manus3); Ghf1=-0.145 (Manus04); Ghf2=-0.155 (Manus05);
# G01=-0.382 (Yoko01); G03=-0.450 (Yoko02); G13=-0.603 (Knick14); G09=-0.603 (Yoko10); 10,02,04 auf GND
# Fahre aussen Ghf4 (Yoko04); innen Ghf3 (Yoko09);
# grosses\\_diagramm\\_001; started at 2006/07/07-21:02:07
# Recorded with $Id: Measurement.pm 438 2006-05-29 10:41:09Z schroeer $
-0.4	-0.279	-4.50000000E-02	+5.20000000E-03
-0.4	-0.278	-3.77000000E-02	+1.00000000E-03
-0.4	-0.277	-3.26000000E-02	+4.20000000E-03
-0.4	-0.276	-5.32000000E-02	+6.30000000E-03
-0.4	-0.275	-4.76000000E-02	+3.10000000E-03
-0.4	-0.274	-5.01000000E-02	+1.00000000E-03
-0.4	-0.273	-4.65000000E-02	+5.20000000E-03
-0.4	-0.272	-2.64000000E-02	+5.20000000E-03
-0.4	-0.271	+0.00000000E-04	+3.10000000E-03
-0.4	-0.27	+2.10000000E-03	+2.10000000E-03
-0.4	-0.269	+2.84000000E-02	+5.20000000E-03
-0.4	-0.268	+3.51000000E-02	+5.20000000E-03
-0.4	-0.267	+5.22000000E-02	+0.00000000E-04
-0.4	-0.266	+6.00000000E-02	+6.30000000E-03
-0.4	-0.265	+4.91000000E-02	+0.00000000E-04
-0.4	-0.264	+4.96000000E-02	+6.30000000E-03
-0.4	-0.263	+3.20000000E-02	+5.20000000E-03
-0.4	-0.262	+2.95000000E-02	+0.00000000E-04
-0.4	-0.261	+2.48000000E-02	+1.00000000E-03
-0.4	-0.26	+1.19000000E-02	+4.20000000E-03
-0.4	-0.259	+2.17000000E-02	+6.30000000E-03
-0.4	-0.258	+3.05000000E-02	+6.30000000E-03
-0.4	-0.257	+3.57000000E-02	+7.30000000E-03
-0.4	-0.256	+1.29000000E-02	+5.20000000E-03
-0.4	-0.255	-1.03000000E-02	+5.20000000E-03
-0.4	-0.254	-2.69000000E-02	+2.10000000E-03
-0.4	-0.253	-3.10000000E-02	+7.30000000E-03
-0.4	-0.252	-6.05000000E-02	+2.10000000E-03
-0.4	-0.251	-4.39000000E-02	+9.40000000E-03
-0.4	-0.25	-4.45000000E-02	+3.10000000E-03
-0.4	-0.249	-4.19000000E-02	+1.05000000E-02
-0.4	-0.248	-3.26000000E-02	+3.10000000E-03
-0.4	-0.247	-1.76000000E-02	+1.15000000E-02
-0.4	-0.246	-1.71000000E-02	+4.20000000E-03
-0.4	-0.245	-9.30000000E-03	+1.05000000E-02
-0.4	-0.244	+3.60000000E-03	+0.00000000E-04
-0.4	-0.243	+3.36000000E-02	+9.40000000E-03
-0.4	-0.242	+6.46000000E-02	+2.10000000E-03
-0.4	-0.241	+5.22000000E-02	+9.40000000E-03
-0.4	-0.24	+6.87000000E-02	+1.00000000E-03
-0.4	-0.239	+5.58000000E-02	+7.30000000E-03
-0.4	-0.238	+4.81000000E-02	+4.20000000E-03
-0.4	-0.237	+4.91000000E-02	+7.30000000E-03
-0.4	-0.236	+6.20000000E-02	+8.40000000E-03
-0.4	-0.235	+2.79000000E-02	+5.20000000E-03
-0.4	-0.234	+1.50000000E-02	+5.20000000E-03
-0.4	-0.233	-5.70000000E-03	+6.30000000E-03
-0.4	-0.232	-2.22000000E-02	+6.30000000E-03
-0.4	-0.231	-3.82000000E-02	+4.20000000E-03
-0.4	-0.23	-4.50000000E-02	+4.20000000E-03
-0.4	-0.229	-5.01000000E-02	+3.10000000E-03
-0.4	-0.228	-4.08000000E-02	+5.20000000E-03
-0.4	-0.227	-3.72000000E-02	+3.10000000E-03
-0.4	-0.226	-3.88000000E-02	+4.20000000E-03
-0.4	-0.225	-3.62000000E-02	+3.10000000E-03
-0.4	-0.224	-4.19000000E-02	+3.10000000E-03
-0.4	-0.223	-4.14000000E-02	+2.10000000E-03
-0.4	-0.222	-4.86000000E-02	+1.00000000E-03
-0.4	-0.221	-2.48000000E-02	+6.30000000E-03
-0.4	-0.22	+1.65000000E-02	+4.20000000E-03
-0.4	-0.219	+5.12000000E-02	+3.10000000E-03
-0.4	-0.218	+3.67000000E-02	+2.10000000E-03
-0.4	-0.217	+2.79000000E-02	+5.20000000E-03
-0.4	-0.216	+3.10000000E-02	+3.10000000E-03
-0.4	-0.215	+3.88000000E-02	+4.20000000E-03
-0.4	-0.214	+5.63000000E-02	+5.20000000E-03
-0.4	-0.213	+6.51000000E-02	+2.10000000E-03
-0.4	-0.212	+5.07000000E-02	+2.10000000E-03
-0.4	-0.211	+4.45000000E-02	+3.10000000E-03
